id,aggregate value
2934,"actor,writer,editor Jay Potter"
2935,"Kate McKinnon 1984-01-01 actress,soundtrack,writer"
2936,2003-01-01 1922-01-01 Leonid Belokurov writer
2937,"1996-01-01 1923-01-01 Taraka Rama Rao Nandamuri actor,director,writer"
2938,"director,producer Gerald Mayer 1919-01-01 2001-01-01"
2939,"writer,producer Sharon Guskin"
2940,Jon-Erik Laggano actor
2941,"Steve Moltzen director,animation_department,art_department"
2942,Kazuhito Suzuki actor
2943,"2 Comedy,Drama 0 1 Traitor 1971-01-01 61 Traitor"
2944,actress 1950-01-01 Sze Kei Lee
2945,"actor,writer 1918-01-01 Maurice Hill 2007-01-01"
2946,"Devery Freeman producer,writer 1913-01-01 2005-01-01"
2947,1917-01-01 actor 1987-01-01 Peter Adams
2948,1911-01-01 actor Byron Morrow 2006-01-01
2949,"Jamie Vergan actor,miscellaneous"
2950,130 Drama Shakha Proshakha 1990-01-01 Branches of the Tree 0
2951,"1 Animation,Family 0 5 Cvrcek a slepice 1978-01-01 Cvrcek a slepice 4"
2952,30 7 The Seder 0 Comedy 2005-01-01 5 The Seder
2953,"composer,music_department,soundtrack Dalibor Grubacevic 1975-01-01"
2954,"1920-01-01 Gene Levitt writer,producer,director 1999-01-01"
2955,30 Quiet Desperation 0 Drama Quiet Desperation 8 17 1961-01-01
2956,"1996-01-01 1927-01-01 Lonne Elder III writer,actor"
2957,actor Roger Dunn
2958,"Dwight Taylor writer,producer,miscellaneous 1986-01-01 1903-01-01"
2959,"Raymond Danon 1930-01-01 2018-01-01 producer,miscellaneous,production_manager"
2960,"2000-01-01 Juan Carlos Thorry 1908-01-01 actor,director,writer"
2961,"2 Crime,Drama,Mystery 58 0 2 Night Finds You 2015-01-01 Night Finds You"
2962,writer Marie Therese Prohaska
2963,"2 0 Die Like a Dog Action,Drama,Mystery 4 2002-01-01 Die Like a Dog"
2964,2 Adventure 1960-01-01 0 Away from It All 4 Away from It All 60
2965,"Emily Ballou writer,miscellaneous,producer"
2966,"Crime,Drama,Mystery The Old and the Dead 0 The Old and the Dead 16 1995-01-01 3"
2967,2007-01-01 8 43 Steam Ship Cleaner Reality-TV Steam Ship Cleaner 0 3
2968,2 30 2001-01-01 9 0 The Baptism Comedy The Baptism
2969,1 23 0 Episode #1.3 Drama Episode #1.3 1971-01-01 3
2970,"producer,director Juliet Charlesworth"
2971,"director,actor 1918-01-01 Grisha Ostrovski 2007-01-01"
2972,"Werner Preuss editor,production_manager,producer"
2973,producer Leland Ling
2974,"Khavn 1973-01-01 director,writer,producer"
2975,David Duncan writer 1913-01-01 1999-01-01
2976,"1996-01-01 Richard Morris writer,director,actor 1924-01-01"
2977,1993-01-01 1906-01-01 actor Donald Randolph
2978,"1907-01-01 actress,soundtrack 1989-01-01 Mary Treen"
2979,"actor,writer,miscellaneous Thor Bishopric 1963-01-01"
2980,"Holly Dale 1953-01-01 director,producer,editor"
2981,"1 21 This Wraps It Up 0 11 Animation,Comedy,Fantasy This Wraps It Up 1993-01-01"
2982,1985-01-01 actress 1912-01-01 Jirina Stepnickov?
2983,Funkhouser's Crazy Sister Funkhouser's Crazy Sister 0 1 29 7 Comedy 2009-01-01
2984,"1982-01-01 actor,writer Vladim?r Smeral 1903-01-01"
2985,9 0 29 Comedy 2005-01-01 The Korean Bookie 5 The Korean Bookie
2986,"2003-01-01 Sean McClory actor,director,soundtrack 1924-01-01"
2987,John Bond actor
2988,30 Out of Control 0 Drama Out of Control 6 1958-01-01 5
2989,"Tony Fucile animation_department,art_department,actor 1964-01-01"
2990,William Fawcett actor 1974-01-01 1894-01-01
2991,"2001-01-01 1 Prisoner's Base: Part 1 0 Prisoner's Base: Part 1 Action,Drama,Mystery 4"
2992,"1 Crime,Drama The Contract on Alex Cordeen 1974-01-01 0 The Contract on Alex Cordeen 15 60"
2993,"Anton Marinovich 1907-01-01 director,writer 1976-01-01"
2994,"7 Crime,Drama,Mystery Heartbeat 0 Heartbeat 1995-01-01 4"
2995,"director,camera_department,writer Tom Clegg 2016-01-01 1934-01-01"
2996,"director,writer,editorial_department Myles Connell"
2997,"cinematographer,camera_department George Jacobson"
2998,1 Porno Gil 0 29 Comedy Porno Gil 3 2000-01-01
2999,"1992-01-01 soundtrack,actor,music_department Roger Miller 1936-01-01"
3000,1 Episode #1.10 Episode #1.10 0 Drama 10 1971-01-01
3001,"1990-01-01 producer,actor,writer Pierre Braunberger 1905-01-01"
3002,"director,producer,writer Dean Parisot"
3003,William Forrest writer
3004,2004-01-01 1 Living on the Edge 0 2 Living on the Edge 48 Documentary
3005,Bruce Gordon 1916-01-01 actor 2011-01-01
3006,30 The Reunion 0 The Reunion 7 Comedy 2009-01-01 3
3007,"Y?ki Kaji actor,soundtrack 1985-01-01"
3008,1951-01-01 Lucia Huergo 2015-01-01 composer
3009,"Action,Adventure,Animation 20 Lupin the Third: A Woman Called Fujiko Mine Lupin the Third: Mine Fujiko to iu onna 0 2012-01-01 2012-01-01"
3010,actress Suzanne Charny 1944-01-01
3011,"BarBara Luna actress,producer,soundtrack 1937-01-01"
3012,"actor,soundtrack Paul Langton 1980-01-01 1913-01-01"
3013,30 1960-01-01 The Trouble with Laury's Men 0 Drama The Trouble with Laury's Men 22 7
3014,1966-01-01 1922-01-01 Irwin Winehouse writer
3015,"30 The Test 1 31 Drama,Sport,Western 0 The Test 1963-01-01"
3016,actor 1929-01-01 Jean Bouise 1989-01-01
3017,"Robert Bice actor,miscellaneous,writer 1968-01-01 1914-01-01"
3018,"actor,producer,soundtrack Ney Latorraca 1944-01-01"
3019,"1943-01-01 actor,producer,miscellaneous Yu Ha"
3020,"1997-01-01 Action,Adventure,Sci-Fi The Fifth Element 126 The Fifth Element 0"
3021,"Richard Belzer actor,writer,producer 1944-01-01"
3022,"Tamasabur? Band? 1950-01-01 actor,director,writer"
3023,editor Patrick Williams
3024,"1922-01-01 actor,writer Siegfried Wischnewski 1989-01-01"
3025,30 1 Hotel Irritant Hotel Irritant 0 Drama 15 1953-01-01
3026,Shane Grumph
3027,"soundtrack,actor Shovell"
3028,"writer,camera_department,miscellaneous Christoffer Hjalmarsson"
3029,"actor,director,miscellaneous Lukas Ammann 1912-01-01 2017-01-01"
3030,"David Perry actor,director,producer 1970-01-01"
3031,"Barbara Brown writer,miscellaneous,script_department"
3032,Clay Brooks
3033,"1890-01-01 1975-01-01 Robert Klupp actor,miscellaneous"
3034,Gerald Mohr actor 1968-01-01 1914-01-01
3035,"composer,music_department,soundtrack Aaron Kaplan 1974-01-01"
3036,1922-01-01 actress 2011-01-01 Phyllis Avery
3037,"Full Moon Full Moon 1996-01-01 Crime,Drama,Mystery 0 17 4"
3038,actress 1909-01-01 Adrienne Marden 1978-01-01
3039,1923-01-01 Jaroslav Hasek 1883-01-01 writer
3040,"producer,director,writer Hugo Perez"
3041,Donna Preising actress
3042,"actress,producer,soundtrack America Ferrera 1984-01-01"
3043,"2 30 Mi's Citizenship Mi's Citizenship 1962-01-01 0 23 Adventure,Drama,Family"
3044,writer Claire Kennedy
3045,"Manuel Romero 1954-01-01 1891-01-01 director,writer,music_department"
3046,"animation_department,art_department,director Ilya Skorupsky"
3047,"Michael Dobbs 1948-01-01 writer,producer,actor"
3048,1973-01-01 actress Emma Cunniffe
3049,"2019-01-01 1928-01-01 Zev Braun producer,actor,executive"
3050,"cinematographer,camera_department 1957-01-01 Thierry Arbogast"
3051,2000-01-01 actor 1919-01-01 William Flaherty
3052,1982-01-01 actor 1926-01-01 Pat Coleman
3053,1961-01-01 actor Arthur Lovejoy 1902-01-01
3054,"writer,producer,director 1970-01-01 Savin Yeatman-Eiffel"
3055,"Claudio Hughes editor,editorial_department,director"
3056,1921-01-01 Enzo Forcella writer 1999-01-01
3057,Karen White actress
3058,Maggie Gans actress
3059,224 Eupoly Documentary 2013-01-01 Eupoly 0
3060,30 0 The Secret The Secret Drama 22 1956-01-01 3
3061,"8 All Through the House Crime,Drama,Mystery 0 1994-01-01 All Through the House 3"
3062,Zhitiye i vozneseniye Yurasya Bratchika 1967-01-01 The Life and Ascension of Yuras Bratchik Comedy 81 0
3063,"9 1 Spin a Golden Web Drama,Sport,Western 1962-01-01 0 Spin a Golden Web 60"
3064,"1957-01-01 miscellaneous,actor,writer Paul Merton"
3065,"Donald Woods 1906-01-01 actor,soundtrack 1998-01-01"
3066,James Bender actor 1958-01-01
3067,"producer,writer,director Sarah Treem"
3068,"30 9 Goodbye, Goodbye 0 Drama 1956-01-01 Goodbye, Goodbye 4"
3069,1985-01-01 actor Harry Harvey 1901-01-01
3070,"Slammy editor,miscellaneous,editorial_department"
3071,30 1 Adventure 1962-01-01 0 The Two-Sided Triangle 36 The Two-Sided Triangle
3072,Johnny Pool
3073,"Gabriela Vr?nov? 1939-01-01 2018-01-01 actress,miscellaneous"
3074,2012-01-01 Doug Osborne
3075,"Rickety Gin 6 1927-01-01 Animation,Comedy,Short Rickety Gin 0"
3076,Jonathan Hale 1966-01-01 actor 1891-01-01
3077,"Walter Barnes actor,miscellaneous 1918-01-01 1998-01-01"
3078,Oscar Zia g?star 7 0 Oscar Zia g?star Comedy 2019-01-01 3
3079,"actor,miscellaneous Frank Overton 1918-01-01 1967-01-01"
3080,actor James V. Christy
3081,"30 1 Grandpa 0 24 Grandpa Adventure,Drama,Family 1961-01-01"
3082,54 Chapter 42 2016-01-01 0 Drama Chapter 42 4 3
3083,"music_department,composer,soundtrack Kevin Bassinson"
3084,actress 2012-01-01 1919-01-01 Doris Singleton
3085,1932-01-01 Dieter Kirchlechner actor
3086,"composer,music_department Ric Mills"
3087,"art_director,actor,director Ajit Banerjee"
3088,2 30 0 Drama 27 1955-01-01 Case Book Case Book
3089,"Julien Temple director,writer,producer 1953-01-01"
3090,actor Rafael Jose Diaz 1955-01-01
3091,Ken Lindall actor
3092,Miles Leeson
3093,actor Anton?n Sedl?k
3094,"Bruce Dern actor,producer,soundtrack 1936-01-01"
3095,"Joan O'Brien actress,soundtrack 1936-01-01"
3096,"30 Tales from the Cryptkeeper 0 Tales from the Cryptkeeper Animation,Comedy,Fantasy 1999-01-01 1993-01-01"
3097,1 Adventure The Archer's Ring 1960-01-01 The Archer's Ring 0 14 60
3098,"miscellaneous,writer,assistant_director David Finley"
3099,Joanna Vischer actress
3100,1985-01-01 actor Nelson Leigh 1905-01-01
3101,Matt Freund
3102,Marco actor
3103,"2 A Many Splendored Thing Crime,Drama,Mystery 0 1994-01-01 A Many Splendored Thing 4"
3104,"1977-01-01 actor,soundtrack Forrest Lewis 1899-01-01"
3105,"1940-01-01 cinematographer,camera_department,director Pauli Sipil?inen"
3106,"Thomas Braut 1930-01-01 actor,miscellaneous 1979-01-01"
3107,"actor,stunts Tom O'Sullivan"
3108,actor 1976-01-01 Corey Stoll
3109,1 Adventure 1962-01-01 0 The Reward The Reward 27
3110,"1971-01-01 actress,miscellaneous Emma Tate"
3111,9 Mister Softee 33 2011-01-01 0 Mister Softee 8 Comedy
3112,"1969-01-01 actor,soundtrack,producer Terrence Howard"
3113,Katherine Squire 1995-01-01 actress 1903-01-01
3114,"Action,Adventure,Animation 2016-01-01 22 0 Faking Miracles 6 3 Faking Miracles"
3115,actor 1948-01-01 Barry Stigler 2005-01-01
3116,"2004-01-01 9 1 Are You There God, It's Me, Dean Action,Adventure,Animation 22 0 Are You There God, It's Me, Dean"
3117,1990-01-01 actor Michael Garrett 1918-01-01
3118,"production_designer,art_director,set_decorator 1997-01-01 Wolf Englert 1924-01-01"
3119,"Leo Trombetta editor,sound_department,editorial_department"
3120,actor Georgi Stamatov
3121,"producer,director,writer 1910-01-01 1965-01-01 Felix E. Feist"
3122,2014-01-01 Sarah Marshall actress 1933-01-01
3123,"actor,location_management,producer 1919-01-01 2001-01-01 George Burrafato"
3124,Grace Raynor actress
3125,2 30 1954-01-01 0 Drama Beyond a Reasonable Doubt 6 Beyond a Reasonable Doubt
3126,2000-01-01 1916-01-01 Alex Dreier actor
3127,Marc Alcaldo actor
3128,"actor,producer,soundtrack 1948-01-01 G?rard Depardieu"
3129,"1927-01-01 2013-01-01 composer,music_department,soundtrack Rolf A. Wilhelm"
3130,"Kevin Kline 1947-01-01 actor,soundtrack,director"
3131,1 Adventure Safari at Sea Safari at Sea 0 48 1959-01-01 6
3132,actor Zeljko Petrekovic
3133,Adventure The Baby Sitters 1962-01-01 0 The Baby Sitters 25 3 60
3134,"Georgi Rerberg cinematographer,writer 1937-01-01 1999-01-01"
3135,"writer,actor,producer Barry Gifford 1946-01-01"
3136,"Charles de Bernier miscellaneous,production_manager,producer"
3137,"Amos Crawley actor,soundtrack,executive 1981-01-01"
3138,Sasu Laukkonen miscellaneous
3139,"1919-01-01 Amzie Strickland actress,soundtrack 2006-01-01"
3140,"Cvrcek a bombard?n 1 Animation,Family 0 5 1978-01-01 Cvrcek a bombard?n 5"
3141,2003-01-01 1921-01-01 actor Eugene Peterson
3142,"Sharon Elizabeth Doyle writer,producer"
3143,"Eric Luke writer,director,visual_effects"
3144,"actor,camera_department Bj Floyd"
3145,actor Sho Miyajima
3146,"Glenn Eichler writer,producer,miscellaneous"
3147,"actress,miscellaneous,soundtrack 2019-01-01 Renate Pichler 1937-01-01"
3148,"Jeremy Saulnier 1976-01-01 camera_department,cinematographer,director"
3149,2 Adventure A Whale of a Tale 1960-01-01 0 49 A Whale of a Tale 6
3150,"The Hat 1996-01-01 Crime,Drama,Mystery 0 10 4 The Hat"
3151,"1921-01-01 Emil Strakon cinematographer,miscellaneous,art_department"
3152,Jamie Haydon-Devlin actor
3153,2 21 1999-01-01 0 Episode #2.2 2 Drama Episode #2.2
3154,Peter Raynolds actor
3155,30 1957-01-01 0 Drama 22 Tension 4 Tension
3156,"producer,director,editor 1978-01-01 David H. Brooks"
3157,Robert F. Simon actor 1992-01-01 1908-01-01
3158,actor Marvin Ishmael
3159,"Sanjeev Bhaskar 1963-01-01 actor,writer,music_department"
3160,"actor,soundtrack,director 1994-01-01 1918-01-01 Cameron Mitchell"
3161,"1916-01-01 1995-01-01 actor,soundtrack John Craven"
3162,"1977-01-01 Joan Crawford actress,soundtrack,writer 1904-01-01"
3163,"director,writer,cinematographer Francisca Dores"
3164,"55 Crime,Drama,Mystery 0 The Big Never The Big Never 2019-01-01 3 3"
3165,1971-01-01 Debbie Chazen actress
3166,actor Kim Bum
3167,actor 1973-01-01 1883-01-01 Ludwig St?ssel
3168,"Walter Slezak 1983-01-01 actor,soundtrack,writer 1902-01-01"
3169,"2 30 Transylvania Express 0 13 1994-01-01 Animation,Comedy,Fantasy Transylvania Express"
3170,1963-01-01 actor Masaya Kat?
3171,1977-01-01 actress 1936-01-01 Diana Hyland
3172,"producer,writer,miscellaneous Kenneth Lin"
3173,"Emma Molin actress,writer 1979-01-01"
3174,"Lesley Sharp actress,director,soundtrack 1960-01-01"
3175,2 30 2001-01-01 The Doll 7 0 The Doll Comedy
3176,"Stephen Erkel editor,miscellaneous"
3177,"Sivamani actor,music_department"
3178,"director,camera_department,producer Robert Harmon"
3179,Sue Jones-Davies actress
3180,30 One Beautiful Moment One Beautiful Moment 0 2 Drama 1959-01-01 7
3181,"1966-01-01 actress,producer,director Robin Wright"
3182,"cinematographer,editor,writer Rob Bygott"
3183,actor Don Beddoe 1991-01-01 1903-01-01
3184,"writer,producer,script_department 1997-01-01 1913-01-01 Frank L. Moss"
3185,William Brandon actor
3186,2 Viewer's Choice Reality-TV 0 Viewer's Choice 2006-01-01 6
3187,"1943-01-01 Noreen Corcoran actress,soundtrack 2016-01-01"
3188,"Mel Mendoza-Del Rosario miscellaneous,writer"
3189,"actress,writer,director 1989-01-01 Lindsay Jones"
3190,"Heinz Weiss 1921-01-01 2010-01-01 actor,soundtrack"
3191,Christopher Macke actor
3192,1921-01-01 G?nther Neutze actor 1991-01-01
3193,"19 1998-01-01 Strangled, Not Stirred Crime,Drama,Mystery 0 6 Strangled, Not Stirred"
3194,"producer,director,writer 1915-01-01 2007-01-01 Ronald Weyman"
3195,actress 1905-01-01 Margery Withers 1999-01-01
3196,"1888-01-01 Nana Bryant 1955-01-01 actress,soundtrack"
3197,1990-01-01 1927-01-01 actor Albert Salmi
3198,"1971-01-01 Warren Foster writer,soundtrack,art_department 1904-01-01"
3199,"actor,director 1907-01-01 Charles Korvin 1998-01-01"
3200,"1 And Then There Were Nine 10 2014-01-01 And Then There Were Nine 0 1 Comedy,Crime,Mystery"
3201,30 Strictly Personal 0 Drama Strictly Personal 1959-01-01 28 6
3202,writer John Alexander
3203,Marie Matile actress
3204,actor Allen Breneman
3205,Terike Haapoja
3206,1 Creepy Critters Reality-TV 0 2005-01-01 16 Creepy Critters
3207,"producer,writer F.K. Wittich"
3208,"1962-01-01 actor,producer Nathaniel Parker"
3209,actor Andr?s Felipe Mart?nez
3210,1906-01-01 actor 1980-01-01 Bohus Z?horsk?
3211,editor Juan Soffici
3212,writer Muneo Nakamoto
3213,"David Toma actor,miscellaneous,writer"
3214,"Oscar Bucher director,editor,producer"
3215,"1916-01-01 1972-01-01 actor,soundtrack Peter Whitney"
3216,1966-01-01 actor Carlo Tricoli 1889-01-01
3217,Irene Tedrow 1995-01-01 actress 1907-01-01
3218,"1932-01-01 2020-01-01 Erich Neureuther director,writer,actor"
3219,actor Vladimir Ushakov 2011-01-01 1920-01-01
3220,Ann Morrison 1916-01-01 actress 1978-01-01
3221,"Niven Howie editor,assistant_director,director"
3222,1 0 Comedy 28 The Bracelet 4 2000-01-01 The Bracelet
3223,actor 1918-01-01 1998-01-01 Coulter Irwin
3224,"actor,writer Roy Engel 1980-01-01 1913-01-01"
3225,Kathleen Lloyd 1948-01-01 actress
3226,30 31 Not in Our Stars 0 Drama Not in Our Stars 8 1961-01-01
3227,Paul Newlan actor 1973-01-01 1903-01-01
3228,1892-01-01 actress Mira McKinney 1978-01-01
3229,actor Martin Mazza
3230,2 43 Reality-TV 0 13 2006-01-01 Skull Cleaner Skull Cleaner
3231,"miscellaneous,writer,script_department Lydia Schiller"
3232,"art_department,visual_effects,production_designer Scott Kawczynski"
3233,"1 Crime,Drama 1974-01-01 0 Friends of Danny Beecher 17 Friends of Danny Beecher 60"
3234,writer Maye Frank Grissette
3235,"Linda McGibney producer,writer,miscellaneous"
3236,"Fits Like a Glove Crime,Drama,Mystery 0 2 1994-01-01 Fits Like a Glove 3 60"
3237,30 Woodlot 0 23 Drama 8 Woodlot 1961-01-01
3238,Anita Sands actress
3239,Frederick Herrick actor
3240,"1988-01-01 actor,soundtrack 1905-01-01 Chick Chandler"
3241,30 Chet's Shirt 0 1 Chet's Shirt Comedy 2002-01-01 3
3242,Joachim Hansen actor 1930-01-01 2007-01-01
3243,actor Lawrence Bayne 1960-01-01
3244,"Matt Motschenbacher writer,producer"
3245,How Green Was My Valley Drama 1975-01-01 310 0 How Green Was My Valley
3246,Markku Maalismaa actor 1955-01-01
3247,Roman Ferianc composer
3248,"1922-01-01 Joanne Dru 1996-01-01 actress,soundtrack"
3249,"composer,soundtrack,music_department 1963-01-01 John Powell"
3250,2 43 Reality-TV 0 10 2006-01-01 Casino Food Recycler Casino Food Recycler
3251,"Haunted Houses 1 2014-01-01 Crime,Drama,Mystery 0 59 Haunted Houses 6"
3252,"1964-01-01 J.M. Kerrigan 1884-01-01 actor,director,soundtrack"
3253,actor Larry Adare
3254,"Action,Adventure,Animation 2016-01-01 22 0 Tanks for Nuthin' 6 5 Tanks for Nuthin'"
3255,"Lesley Dunlop actress,soundtrack 1956-01-01"
3256,"writer,actor,producer 1971-01-01 Christopher McCulloch"
3257,"Jeff Richards actor,soundtrack 1989-01-01 1924-01-01"
3258,Preu?en ?ber alles... - Bismarcks deutsche Einigung History 1971-01-01 Preu?en ?ber alles... - Bismarcks deutsche Einigung 0 180
3259,"Dave Ingham writer,production_manager,miscellaneous"
3260,Rose Boucher
3261,"1942-01-01 actor,soundtrack Scott Wells"
3262,A Mother's Day Surprise 1 42 0 2018-01-01 A Mother's Day Surprise 3
3263,"2010-01-01 Johnny Seven 1926-01-01 actor,director,producer"
3264,30 7 1957-01-01 Friends at a Distance Friends at a Distance 0 Drama 5
3265,actor 2020-01-01 Caesar Cordova 1936-01-01
3266,"animation_department,actor,writer 1912-01-01 2004-01-01 Frank Thomas"
3267,"2009-01-01 Trish Soodik 1947-01-01 producer,writer,actress"
3268,"1975-01-01 Robert Strauss actor,soundtrack 1913-01-01"
3269,"1 21 Gone Fishin'/A Little Body of Work Gone Fishin'/A Little Body of Work 0 Animation,Comedy,Fantasy 4 1993-01-01"
3270,"1 Crime,Drama A Funeral for Max Berlin 1974-01-01 0 13 A Funeral for Max Berlin 60"
3271,"Viktor de Kowa 1973-01-01 actor,director,writer 1904-01-01"
